FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Emmanuel,Dennis,FWD,WAT,5900000,2,132,4.1,6.94915254237288E-07,2.23728813559322E-05,0,4205308,7,59,0,0,0,10,0,22.4,13777,9,-1,132,-9,0.7,0,4,21,0,3,0,7,28.3,6451274,0,-1,0,4,2507,32095,1,1,423,Burnley,Crystal Palace,Everton,Leicester,Chelsea,4.5,9.4,5,3.8,204.5
Halil,Dervisoglu,FWD,BRE,5400000,0,0,0,0,0,0,4384,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1259,0,-1,0,0,0,0,0,0,0,Man Utd,Southampton,Everton,Leeds United F.C.,,0,0,0,0,0
Alfie,Devine,MID,TOT,4500000,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,-1,0,0,0,4,0,0,0,Leicester,Liverpool,Arsenal,Burnley,Norwich,0,0,0,0,0
Kiernan,Dewsbury-Hall,MID,LEI,4400000,0,58,2.5,5.68181818181818E-07,1.31818181818182E-05,0,64501,4,23,0,0,0,1,0,13.2,2651,-1,0,58,1,0.9,0,3.8,4,0,6,0,2,1.6,207558,0,-1,0,1,1679,3401,0,0,286,Tottenham,Everton,Norwich,Watford,Chelsea,1.4,4.8,3.9,2.4,92.3
Amad,Diallo,MID,MUN,5000000,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Brighton,Crystal Palace,,,0,0,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,0,41,1.20588235294118,2.6797385620915E-07,9.11111111111111E-06,0,28477,0,17,0,0,0,0,0,9.1,72,0,0,41,0,0,0,0.2,3,0,1,0,3,0.1,28109,0,-1,0,1,883,26,0,0,173,Crystal Palace,Brentford F.C.,Liverpool,Leicester,,0.8,0.6,0.6,0.6,42
,Dias,DEF,MCI,6100000,12,137,4.9,8.0327868852459E-07,2.24590163934426E-05,0,3362981,5,18,0,0,0,2,0,22.5,1339,1,0,137,-1,0.6,0,3.8,12,0,14,0,4,16.7,2545014,0,-1,0,2,2356,19559,0,0,608,Leeds United F.C.,Newcastle,Wolverhampton,West Ham,Aston Villa,6.4,11.7,6,6,103.4
Thomas,Dickson-Peters,FWD,NOR,4500000,0,0,0,0,0,0,13952,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,16188,0,-1,0,0,0,0,0,0,0,Aston Villa,West Ham,Leicester,Wolverhampton,Tottenham,0,0,0,0,0
Eric,Dier,DEF,TOT,4600000,2,111,3.6,7.82608695652174E-07,2.41304347826087E-05,0,1250127,1,29,0,0,0,0,0,24.1,3320,1,0,111,-1,0.8,0,3.6,6,0,13,0,1,5.4,1462628,1,-1,0,0,2711,8031,0,0,582,Leicester,Liverpool,Arsenal,Burnley,Norwich,4,9.1,4.5,3.5,91.2
Lucas,Digne,DEF,AVL,5000000,8,66,2.8,5.6E-07,1.32E-05,0,2077442,5,34,0,0,0,0,0,13.2,1153,-5,0,66,5,0.5,0,2.7,7,0,7,0,1,5,1079238,1,-1,0,0,1990,6617,0,0,361,Norwich,Burnley,Liverpool,Crystal Palace,Burnley,2.6,6.6,5.7,3.4,115.9
Issa,Diop,DEF,WHU,4200000,0,30,0.882352941176471,2.10084033613445E-07,7.14285714285714E-06,0,67280,0,19,0,0,0,0,0,7.1,180,-3,0,30,3,0.1,0,0.6,2,0,2,0,1,0.3,52073,0,-1,0,1,961,22,0,0,203,Arsenal,Norwich,Man City,Brighton,,0.6,0.4,0.7,0.4,29.1
Moussa,Djenepo,MID,SOU,5200000,0,12,0.352941176470588,6.78733031674208E-08,2.30769230769231E-06,0,8684,3,7,0,0,0,0,0,2.3,9,-3,0,12,3,0,0,0,0,0,1,0,0,0,4934,0,-1,0,0,434,7,0,0,20,Crystal Palace,Brentford F.C.,Liverpool,Leicester,,0.2,0.2,0.2,0.2,25.8
Lewis,Dobbin,FWD,EVE,4500000,0,2,0.0625,1.38888888888889E-08,4.44444444444444E-07,0,90943,1,1,0,0,0,0,0,0.4,1347,0,0,2,0,0,0,0,0,0,0,0,0,0.9,162196,0,-1,0,0,30,2801,0,0,6,Chelsea,Leicester,Watford,Brentford F.C.,Crystal Palace,0,0,0,0,0.8
Owen,Dodgson,DEF,BUR,3900000,0,0,0,0,0,0,10625,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11611,0,-1,0,0,0,25,0,0,0,Watford,Aston Villa,Tottenham,Aston Villa,Newcastle,0,0,0,0,0
Matt,Doherty,DEF,TOT,4600000,0,67,4.5,9.78260869565217E-07,1.45652173913043E-05,0,867619,0,11,0,0,0,2,0,14.6,7429,-4,0,67,4,0.7,0,3,8,0,3,0,5,1.5,925519,0,-1,0,2,871,12,0,0,255,Leicester,Liverpool,Arsenal,Burnley,Norwich,0,0,0,0,79.6
Abdoulaye,Doucoure,MID,EVE,5300000,3,81,3.2,6.0377358490566E-07,1.52830188679245E-05,0,851127,5,39,0,0,0,2,0,15.3,178,-2,0,81,2,0.3,0,1.5,8,0,4,0,5,1.2,841509,0,-1,0,1,2140,259,0,0,348,Chelsea,Leicester,Watford,Brentford F.C.,Crystal Palace,2.5,5.2,6.6,1.8,103
,Douglas Luiz,MID,AVL,4300000,1,72,2.5,5.81395348837209E-07,1.67441860465116E-05,0,534552,7,30,0,0,0,1,0,16.7,1183,-2,0,72,2,0.4,0,1.7,1,0,10,0,3,1.7,577871,0,-1,0,0,2265,1084,0,0,392,Norwich,Burnley,Liverpool,Crystal Palace,Burnley,2.3,3.3,4.5,1.2,99.5
Kieran,Dowell,MID,NOR,5100000,2,35,1.06060606060606,2.07961972667855E-07,6.86274509803922E-06,0,7330,0,17,0,0,0,1,0,6.9,114,-4,0,35,4,0.9,0,4.5,1,0,2,0,1,0.1,5622,0,-1,0,0,693,79,0,0,97,Aston Villa,West Ham,Leicester,Wolverhampton,Tottenham,0.5,1,0.5,0.5,39.4
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Newcastle,Wolverhampton,West Ham,Aston Villa,0,0,0,0,0
Cody,Drameh,DEF,LEE,3900000,0,0,0,0,0,0,9226,1,6,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8911,0,-1,0,0,126,0,0,0,14,Man City,Arsenal,Chelsea,Brighton,Brentford F.C.,0,0,0,0,4
Martin,Dubravka,GLK,NEW,4500000,7,85,3.7,8.22222222222222E-07,1.88888888888889E-05,0,183114,1,29,0,64,0,0,0,18.9,6494,0,0,85,0,1,0,4.7,8,0,7,0,0,2.8,419930,0,-1,0,1,2070,1537,0,0,408,Liverpool,Man City,Arsenal,Burnley,,5.4,4.6,5,3.7,52.9
Shane,Duffy,DEF,BHA,4000000,0,48,1.41176470588235,3.52941176470588E-07,1.2E-05,0,2346942,7,19,0,0,0,1,0,12,2466,0,0,48,0,0,0,0,3,0,4,0,1,7.9,2530407,0,-1,0,1,1434,1372,0,0,288,Wolverhampton,Man Utd,Leeds United F.C.,West Ham,,1.1,0.9,1.1,1.3,72.2
Paul,Dummett,DEF,NEW,4500000,0,7,0.205882352941176,4.57516339869281E-08,1.55555555555556E-06,0,3266,2,1,0,0,0,0,0,1.6,30,0,0,7,0,0,0,0,0,0,1,0,0,0,2829,0,-1,0,0,197,14,0,0,28,Liverpool,Man City,Arsenal,Burnley,,0.1,0.1,0.1,0.1,2.6
Lewis,Dunk,DEF,BHA,4800000,6,82,3.2,6.66666666666667E-07,1.70833333333333E-05,0,647793,3,31,0,0,0,1,0,17.1,754,-2,0,82,2,0.6,0,2.8,7,0,9,0,0,2.2,339844,0,-1,0,1,2303,1000,0,1,484,Wolverhampton,Man Utd,Leeds United F.C.,West Ham,,3.7,3.2,3.8,4.3,90.6
,Ederson,GLK,MCI,6100000,6,144,4.4,7.21311475409836E-07,2.36065573770492E-05,0,1035800,3,21,0,55,0,0,0,23.6,3274,1,0,144,-1,0.6,0,3.8,4,0,19,0,0,12,1148973,0,-1,0,0,2970,11013,0,0,651,Leeds United F.C.,Newcastle,Wolverhampton,West Ham,Aston Villa,5.6,10,5.4,5.1,50.9
Odsonne,Edouard,FWD,CRY,6100000,0,84,3.4,5.57377049180328E-07,1.37704918032787E-05,0,1428623,2,19,0,0,0,6,0,13.8,4353,-4,0,84,4,0.1,0,0.6,9,0,7,0,4,2.8,1627253,0,-1,0,2,1367,893,0,0,274,Southampton,Watford,Aston Villa,Everton,Man Utd,3,4.4,6,4,118.5
Samuel,Edozie,MID,MCI,4700000,0,0,0,0,0,0,2163,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0,889,0,-1,0,0,0,1,0,0,0,Leeds United F.C.,Newcastle,Wolverhampton,West Ham,Aston Villa,0,0,0,0,0
Conrad,Egan-Riley,DEF,MCI,4000000,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,-1,0,0,0,2,0,0,0,Leeds United F.C.,Newcastle,Wolverhampton,West Ham,Aston Villa,0,0,0,0,0
Pierre,Ekwah,DEF,WHU,4000000,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,-1,0,0,0,25,0,0,0,Arsenal,Norwich,Man City,Brighton,,0,0,0,0,0
Anwar,El Ghazi,MID,EVE,5600000,0,22,0.6875,1.22767857142857E-07,3.92857142857143E-06,0,162535,2,8,0,0,0,1,0,3.9,32,-4,0,22,4,0,0,0,1,0,1,0,1,0.3,83750,0,-1,0,0,392,15,0,0,61,Chelsea,Leicester,Watford,Brentford F.C.,Crystal Palace,0.3,0.6,0.6,0.3,24.4
Anthony,Elanga,MID,MUN,4800000,0,50,1.42857142857143,2.97619047619048E-07,1.04166666666667E-05,0,94743,0,15,0,0,0,2,0,10.4,5152,-2,0,50,2,0.6,0,2.8,2,0,3,0,2,1.1,193000,0,-1,0,0,999,1042,0,0,161,Brentford F.C.,Brighton,Crystal Palace,,,0.7,0.8,0,0.7,61.7
Robert,Elliot,GLK,WAT,4000000,0,0,0,0,0,0,53800,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.5,78424,0,-1,0,0,0,20,0,0,0,Burnley,Crystal Palace,Everton,Leicester,Chelsea,0,0,0,0,0
Harvey,Elliott,MID,LIV,5300000,0,10,0.303030303030303,5.71755288736421E-08,1.88679245283019E-06,0,49728,0,1,0,0,0,0,0,1.9,32,-2,0,10,2,0,0,0,0,0,2,0,0,0.1,42306,0,-1,0,0,280,3,0,0,39,Newcastle,Tottenham,Aston Villa,Southampton,Wolverhampton,0.2,0.4,0.2,0.2,20.8
,Elneny,MID,ARS,4400000,2,19,0.575757575757576,1.30853994490358E-07,4.31818181818182E-06,0,74655,1,10,0,0,0,0,0,4.3,211,-1,0,19,1,0.3,0,1.3,0,0,0,0,2,0.3,41204,0,-1,0,0,441,582,0,0,98,West Ham,Leeds United F.C.,Tottenham,Newcastle,Everton,0.3,0.6,0.3,0.3,21.9
Mohamed,Elyounoussi,MID,SOU,5400000,1,85,3.1,5.74074074074074E-07,1.57407407407407E-05,0,56254,4,31,0,0,0,4,0,15.7,730,-1,0,85,1,0.4,0,2.2,6,0,8,0,3,0.2,68061,0,-1,0,0,1852,64,0,0,228,Crystal Palace,Brentford F.C.,Liverpool,Leicester,,3.4,2.1,2.1,1.8,140.9
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2238,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Everton,Wolverhampton,Leeds United F.C.,Leicester,Watford,0,0,0,0,0.2
,Emerson Royal,DEF,TOT,4500000,2,82,3,6.66666666666667E-07,1.82222222222222E-05,0,310385,5,25,0,0,0,1,0,18.2,1788,-5,0,82,5,1.1,0,4.8,8,0,7,0,1,1.8,453586,0,-1,0,1,1941,6672,0,0,395,Leicester,Liverpool,Arsenal,Burnley,Norwich,3.1,7.3,3.5,2.6,102.2
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,Burnley,Liverpool,Crystal Palace,Burnley,0,0,0,0,0
Christian,Eriksen,MID,BRE,5600000,0,28,0.823529411764706,1.47058823529412E-07,5E-06,0,62405,1,3,0,0,0,1,0,5,4505,1,0,28,-1,0.5,0,2.8,2,0,3,0,2,1.5,198268,0,-1,0,0,578,2792,0,0,134,Man Utd,Southampton,Everton,Leeds United F.C.,,0.4,0.4,0.4,0.4,54.9
Oghenekaro Peter,Etebo,MID,WAT,4300000,0,8,0.242424242424242,5.63777307963354E-08,1.86046511627907E-06,0,52451,3,7,0,0,0,0,0,1.9,138,-2,0,8,2,0,0,0,0,0,0,0,0,0.2,48508,0,-1,0,0,386,79,0,0,55,Burnley,Crystal Palace,Everton,Leicester,Chelsea,0.1,0.2,0.1,0.1,9
Jonny,Evans,DEF,LEI,5400000,0,28,0.875,1.62037037037037E-07,5.18518518518519E-06,0,41476,2,18,0,0,0,1,0,5.2,347,-1,0,28,1,0.1,0,0.4,0,0,1,0,1,0.2,38958,0,-1,0,0,930,424,0,0,180,Tottenham,Everton,Norwich,Watford,Chelsea,0.4,1,0.9,0.4,36.8
Eberechi,Eze,MID,CRY,5900000,9,20,0.606060606060606,1.02722136620442E-07,3.38983050847458E-06,0,122748,1,4,0,0,0,1,0,3.4,96,-1,0,20,1,0.4,0,2.6,2,0,2,0,0,0.1,123744,0,-1,0,0,331,781,0,0,70,Southampton,Watford,Aston Villa,Everton,Man Utd,0.3,0.3,0.6,0.3,21.3
Lukasz,Fabianski,GLK,WHU,5000000,2,120,3.5,7E-07,2.4E-05,0,378391,1,45,0,101,0,0,0,24,2126,0,0,120,0,0.7,0,3.6,8,0,7,0,0,2.6,408587,0,-1,2,2,3060,970,0,0,584,Arsenal,Norwich,Man City,Brighton,,4.7,3,5,3.9,79.7
,Fabinho,MID,LIV,5400000,1,95,3.5,6.48148148148148E-07,1.75925925925926E-05,0,212929,6,16,0,0,0,5,0,17.6,825,-1,0,95,1,0.4,0,2,7,0,15,0,1,1,207304,0,-1,0,0,2195,703,0,0,433,Newcastle,Tottenham,Aston Villa,Southampton,Wolverhampton,3,6.2,2.7,3.7,106.3
,Fabio Silva,FWD,WOL,5600000,1,29,0.878787878787879,1.56926406926407E-07,5.17857142857143E-06,0,91951,0,7,0,0,0,0,0,5.2,529,-4,0,29,4,0.3,0,1.7,0,0,0,0,1,0.5,58395,0,-1,0,0,546,425,0,0,43,Brighton,Chelsea,Man City,Norwich,Liverpool,0.4,0.8,0.4,0.4,31.2
Josh,Feeney,DEF,AVL,4000000,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0,-1,0,0,0,8,0,0,0,Norwich,Burnley,Liverpool,Crystal Palace,Burnley,0,0,0,0,0
,Femenia,DEF,WAT,4300000,1,50,2,4.65116279069767E-07,1.16279069767442E-05,0,44834,2,46,0,0,0,0,0,11.6,133,-2,0,50,2,0.2,0,1,1,0,2,0,5,0.2,39787,0,-1,0,0,1963,690,0,0,357,Burnley,Crystal Palace,Everton,Leicester,Chelsea,1.8,3.1,1.5,2.2,76.3
Evan,Ferguson,FWD,BHA,4500000,0,1,0.0294117647058824,6.5359477124183E-09,2.22222222222222E-07,0,55512,0,1,0,0,0,0,0,0.2,752,0,0,1,0,0,0,0,0,0,0,0,0,0.4,91787,0,-1,0,0,22,1111,0,0,4,Wolverhampton,Man Utd,Leeds United F.C.,West Ham,,0,0,0,0,0.9
Nathan,Ferguson,DEF,CRY,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1488,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1391,0,-1,0,0,8,4,0,0,3,Southampton,Watford,Aston Villa,Everton,Man Utd,0,0,0,0,0
,Fernandes,MID,MUN,11600000,0,140,4.2,3.62068965517241E-07,1.20689655172414E-05,0,5518309,9,49,0,0,0,9,0,12.1,8593,-4,0,140,4,0.1,2,1,15,0,7,0,7,14.3,2632998,0,-1,0,2,2840,240,0,0,575,Brentford F.C.,Brighton,Crystal Palace,,,4.3,4.5,0,3.9,286.1
Alvaro,Fernandez,GLK,BRE,4500000,0,31,0.911764705882353,2.02614379084967E-07,6.88888888888889E-06,0,135578,0,24,0,49,0,0,0,6.9,378,0,0,31,0,0,0,0,2,0,1,0,0,0.5,163667,1,-1,0,0,1080,36,0,0,218,Man Utd,Southampton,Everton,Leeds United F.C.,,0.5,0.5,0.5,0.6,35.2
Federico,Fernandez,DEF,NEW,4300000,0,11,0.323529411764706,7.52393980848153E-08,2.55813953488372E-06,0,19308,0,12,0,0,0,0,0,2.6,15,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,7376,0,-1,0,0,521,21,0,0,91,Liverpool,Man City,Arsenal,Burnley,,0.2,0.2,0.2,0.2,21.2
,Fernandinho,MID,MCI,4700000,6,39,1.18181818181818,2.51450676982592E-07,8.29787234042553E-06,0,61014,1,8,0,0,0,2,0,8.3,56,-3,0,39,3,0.4,0,2,2,0,3,0,1,0.3,43568,0,-1,0,0,700,357,0,0,160,Leeds United F.C.,Newcastle,Wolverhampton,West Ham,Aston Villa,0.6,1.4,0.6,0.6,48.8
Roberto,Firmino,FWD,LIV,8700000,0,56,3.1,3.5632183908046E-07,6.4367816091954E-06,0,1115708,3,8,0,0,0,5,0,6.4,1150,-3,0,56,3,0,0,0.2,5,0,5,0,3,2.3,755595,0,-1,0,1,878,22,0,0,243,Newcastle,Tottenham,Aston Villa,Southampton,Wolverhampton,0,0,0,0,88.7
,Firpo,DEF,LEE,4700000,0,13,0.393939393939394,8.38168923275306E-08,2.76595744680851E-06,0,80291,10,43,0,0,0,0,0,2.8,21,-3,0,13,3,0,0,0,2,0,1,0,1,0.3,29064,1,-1,0,0,1394,67,0,0,162,Man City,Arsenal,Chelsea,Brighton,Brentford F.C.,0.2,0.4,0.2,0.2,60.3
Ashley,Fletcher,FWD,WAT,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,51104,0,0,0,0,0,0,0,0.6,56,-2,0,3,2,0,0,0,0,0,0,0,0,0.2,41060,0,-1,0,0,28,0,0,0,5,Burnley,Crystal Palace,Everton,Leicester,Chelsea,0,0,0,0,3
Marcelo,Flores,MID,ARS,4500000,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,-1,0,0,0,6,0,0,0,West Ham,Leeds United F.C.,Tottenham,Newcastle,Everton,0,0,0,0,0
Phil,Foden,MID,MCI,7800000,9,127,5.1,6.53846153846154E-07,1.62820512820513E-05,0,2359967,1,13,0,0,0,8,0,16.3,2579,-2,0,127,2,0.7,0,5.2,11,0,13,0,6,6.8,2738425,0,-1,0,3,1928,31132,0,0,438,Leeds United F.C.,Newcastle,Wolverhampton,West Ham,Aston Villa,5.3,13.1,4.3,5.8,206.1
Wesley,Fofana,DEF,LEI,4300000,0,11,0.34375,7.99418604651163E-08,2.55813953488372E-06,0,54651,1,2,0,0,0,0,0,2.6,662,-2,0,11,2,0.5,0,2,2,0,1,0,0,0.8,62193,0,-1,0,0,270,4460,0,0,49,Tottenham,Everton,Norwich,Watford,Chelsea,0.2,0.4,0.4,0.2,7.4
Shaqai,Forde,FWD,WAT,4500000,0,0,0,0,0,0,4582,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0.2,23655,0,-1,0,0,0,2264,0,0,0,Burnley,Crystal Palace,Everton,Leicester,Chelsea,0,0,0,0,0
Pablo,Fornals,MID,WHU,6000000,2,107,3.2,5.33333333333333E-07,1.78333333333333E-05,0,584360,4,34,0,0,0,6,0,17.8,710,0,0,107,0,0.3,0,1.8,5,0,7,0,3,1.3,608858,0,-1,0,1,2535,281,0,0,444,Arsenal,Norwich,Man City,Brighton,,2.9,2.8,2.2,2.6,167.5
Adam,Forshaw,MID,LEE,4500000,0,38,1.7,3.77777777777778E-07,8.44444444444444E-06,0,136721,5,41,0,0,0,0,0,8.4,67,0,0,38,0,0,0,0,0,0,2,0,1,0.1,140239,0,-1,0,0,1526,3,0,0,204,Man City,Arsenal,Chelsea,Brighton,Brentford F.C.,0,0,0,0,53.3
Marcus,Forss,FWD,BRE,5300000,0,11,1.6,3.0188679245283E-07,2.07547169811321E-06,0,35258,0,4,0,0,0,0,0,2.1,7,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,25518,0,-1,0,0,203,0,0,0,35,Man Utd,Southampton,Everton,Leeds United F.C.,,0,0,0,0,8.7
Fraser,Forster,GLK,SOU,4400000,2,56,3.1,7.04545454545455E-07,1.27272727272727E-05,0,129545,1,32,0,66,0,0,0,12.7,2105,-1,0,56,1,0.8,0,3.4,6,0,3,0,0,1.4,151442,0,-1,0,1,1620,766,0,0,317,Crystal Palace,Brentford F.C.,Liverpool,Leicester,,3.3,3.3,4.6,2.3,53.8
Ben,Foster,GLK,WAT,4100000,2,67,2.9,7.07317073170732E-07,1.63414634146341E-05,0,1711092,0,43,0,57,0,0,0,16.3,3024,1,0,67,-1,0.4,0,1.5,6,0,3,0,1,19.8,1346584,0,-1,1,2,2070,10746,0,0,370,Burnley,Crystal Palace,Everton,Leicester,Chelsea,3.1,5.5,2.7,3.7,46.6
,Fosu,MID,BRE,5100000,0,1,0.0294117647058824,5.76701268742791E-09,1.96078431372549E-07,0,8989,0,0,0,0,0,0,0,0.2,4,-4,0,1,4,0,0,0,0,0,0,0,0,0,2381,0,-1,0,0,16,4,0,0,4,Man Utd,Southampton,Everton,Leeds United F.C.,,0,0,0,0,3.1
Ryan,Fraser,MID,NEW,5200000,0,77,3,5.76923076923077E-07,1.48076923076923E-05,0,227847,3,23,0,0,0,2,0,14.8,1593,-3,0,77,3,0.1,0,0.5,8,0,5,0,5,0.4,246382,0,-1,0,1,1446,5,0,0,262,Liverpool,Man City,Arsenal,Burnley,,0,0,0,2.4,95.8
,Fred,MID,MUN,4900000,0,89,3.6,7.3469387755102E-07,1.81632653061224E-05,0,367075,5,27,0,0,0,4,0,18.2,1021,-1,0,89,1,0,0,0.2,8,0,7,0,5,0.9,380208,1,-1,0,1,1888,63,0,0,399,Brentford F.C.,Brighton,Crystal Palace,,,0,3.6,0,3.1,114.1
Ryan,Fredericks,DEF,WHU,4400000,1,7,0.205882352941176,4.67914438502674E-08,1.59090909090909E-06,0,12409,1,6,0,0,0,0,0,1.6,22,-1,0,7,1,0.1,0,0.6,0,0,0,0,0,0.1,5777,0,-1,0,0,303,45,0,0,38,Arsenal,Norwich,Man City,Brighton,,0.1,0.1,0.1,0.1,6.6
,Gabriel,DEF,ARS,5400000,11,134,4.3,7.96296296296296E-07,2.48148148148148E-05,0,861040,5,32,0,0,0,4,0,24.8,4141,4,0,134,-4,0.5,0,2.8,16,0,13,0,0,8.1,1513927,0,-1,0,5,2736,10917,0,1,624,West Ham,Leeds United F.C.,Tottenham,Newcastle,Everton,5,10.9,3.3,6,121
Conor,Gallagher,MID,CRY,6100000,2,132,4.4,7.21311475409836E-07,2.16393442622951E-05,0,3717757,9,35,0,0,0,8,0,21.6,14548,6,0,132,-6,0.3,0,1.8,16,0,9,0,6,11.7,4570792,0,-1,0,4,2585,4247,0,0,441,Southampton,Watford,Aston Villa,Everton,Man Utd,3.8,5.7,7.6,4.5,188.8
,Garnacho,MID,MUN,4500000,0,1,0.0285714285714286,6.34920634920635E-09,2.22222222222222E-07,0,68,0,0,0,0,0,0,0,0.2,12,0,0,1,0,0,0,0.2,0,0,0,0,0,0,317,0,-1,0,0,1,38,0,0,3,Brentford F.C.,Brighton,Crystal Palace,,,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5200000,0,6,0.176470588235294,3.39366515837104E-08,1.15384615384615E-06,0,36737,1,0,0,0,0,0,0,1.2,137,-3,0,6,3,0.1,0,0.3,0,0,0,0,0,0.2,28270,0,-1,0,0,33,102,0,0,16,Liverpool,Man City,Arsenal,Burnley,,0.1,0.1,0.1,0.1,2.1
Jean-Philippe,Gbamin,MID,EVE,4400000,0,3,1,2.27272727272727E-07,6.81818181818182E-07,0,4712,0,2,0,0,0,0,0,0.7,6,-1,0,3,1,0,0,0,0,0,0,0,0,0,3182,0,-1,0,0,65,1,0,0,10,Chelsea,Leicester,Watford,Brentford F.C.,Crystal Palace,0,0,0,0,0.8
Joe,Gelhardt,FWD,LEE,4700000,1,34,1.03030303030303,2.19213410702772E-07,7.23404255319149E-06,0,521398,4,21,0,0,0,2,0,7.2,4933,2,0,34,-2,0.1,0,0.7,3,0,0,0,3,3.6,823154,0,-1,0,0,533,6320,0,0,107,Man City,Arsenal,Chelsea,Brighton,Brentford F.C.,0.5,1,0.5,0.5,56.4
Saman,Ghoddos,MID,BRE,5200000,0,30,1.8,3.46153846153846E-07,5.76923076923077E-06,0,5986,2,4,0,0,0,1,0,5.8,19,-3,0,30,3,0.2,0,1,0,0,1,0,2,0,3249,0,-1,0,0,524,2,0,0,115,Man Utd,Southampton,Everton,Leeds United F.C.,,0,0,0,0,36
Dimitris,Giannoulis,DEF,NOR,4400000,0,37,1.12121212121212,2.54820936639118E-07,8.40909090909091E-06,0,11040,1,18,0,0,0,0,0,8.4,42,-1,0,37,1,0.5,0,2,2,0,4,0,1,0.1,6995,0,-1,0,0,895,12,0,0,197,Aston Villa,West Ham,Leicester,Wolverhampton,Tottenham,0.6,1.6,0.6,0.8,35.2
Liam,Gibbs,MID,NOR,4500000,0,0,0,0,0,0,7076,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15277,0,-1,0,0,0,8,0,0,0,Aston Villa,West Ham,Leicester,Wolverhampton,Tottenham,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,34903,1,0,0,0,0,0,0,0.2,3,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Brighton,Chelsea,Man City,Norwich,Liverpool,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,0,51,1.9,4.31818181818182E-07,1.15909090909091E-05,0,14291,3,56,0,0,0,0,0,11.6,98,-1,0,51,1,0.4,0,1.8,0,0,6,0,0,0.1,11258,0,-1,0,0,2404,18,0,1,400,Aston Villa,West Ham,Leicester,Wolverhampton,Tottenham,1.4,3.5,1.5,1.8,71.8
