FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Vladimir,Coufal,DEF,WHU,4600000,1,83,3.8,8.26086956521739E-07,1.80434782608696E-05,0,519157,2,27,0,0,0,0,0,18,5129,1,1,83,-1,0.7,0,3.4,9,0,7,0,4,5.3,921060,0,-1,0,0,1974,9607,-1,0,409,Man City,Leeds United F.C.,Man Utd,Arsenal,Wolverhampton,4.8,3.7,4.6,4.6,4.7,3.9,3.6,3.8,3.8,3,4.3,4.6,4,98.5
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,-1,0,0,0,23,0,0,0,Man City,Leeds United F.C.,Man Utd,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5800000,1,121,4.7,8.10344827586207E-07,2.08620689655172E-05,0,1106934,1,31,0,0,0,0,0,20.9,16612,8,0,121,-8,0.9,0,5,17,0,9,0,9,24.7,2858337,0,-1,0,2,2340,32197,0,0,556,Man City,Leeds United F.C.,Man Utd,Arsenal,Wolverhampton,6,5.1,6.2,6.1,5.9,5.3,4.9,5.2,5.2,4.1,5.8,6.2,5.5,120.1
Charlie,Cresswell,DEF,LEE,4000000,0,0,0,0,0,0,5014,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9106,0,-1,0,0,0,242,0,0,0,Aston Villa,West Ham,Chelsea,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,-1,0,0,0,48,0,0,0,Newcastle,Man City,Aston Villa,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,3385,0,0,0,0,0,0,0,0.3,9,-1,0,2,1,0,0,0,0,0,0,0,0,0,3443,0,-1,0,0,23,0,0,0,5,Newcastle,Man City,Aston Villa,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Vontae,Daley-Campbell,DEF,LEI,4000000,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,-1,0,0,0,65,0,0,0,Arsenal,Burnley,Brighton,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,Dallas,DEF,LEE,5000000,2,113,4.3,8.6E-07,2.26E-05,0,1156534,5,43,0,0,0,5,0,22.6,12832,5,0,113,-5,1,0,5.2,11,0,8,0,3,21.4,2485221,0,-1,0,3,2330,40003,0,0,506,Aston Villa,West Ham,Chelsea,Fulham,Sheffield United,5.2,5.5,4.5,5.4,5,5.5,5.6,5.2,5.2,4.7,4.6,4.1,5.3,119.3
,Dalot,DEF,MUN,4800000,0,0,0,0,0,0,3617,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,463,0,-1,0,0,0,0,0,0,0,Chelsea,Crystal Palace,Man City,West Ham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4300000,0,33,1.32,3.06976744186047E-07,7.67441860465116E-06,0,129134,1,17,0,0,0,1,0,7.7,412,-2,0,33,2,0.2,0,0.7,1,0,2,0,0,0.5,102910,0,-1,0,0,1080,63,0,0,193,Fulham,Man Utd,Tottenham,West Brom,Everton,1.8,0.7,1,0,0.7,0.7,0.7,0.8,1.3,0.7,0.9,1,0.9,34.8
Karl,Darlow,GLK,NEW,5000000,0,80,3.2,6.4E-07,1.6E-05,0,297772,3,43,0,88,0,0,0,16,3435,0,0,80,0,0.2,0,1.2,6,0,4,0,0,1.6,348988,0,-1,1,0,2250,812,0,0,450,Wolverhampton,West Brom,Aston Villa,Brighton,Tottenham,4.3,3.6,3.5,3.2,3.1,2.9,3.8,3.8,3.7,3.3,4.4,3.4,3.4,68.3
,David Luiz,DEF,ARS,5400000,8,35,1.4,2.59259259259259E-07,6.48148148148148E-06,0,105362,1,15,0,0,0,1,0,6.5,545,-1,0,35,1,0.5,0,2.5,0,0,3,0,0,0.8,56410,0,-1,0,0,1074,2819,0,1,177,Leicester,Burnley,Tottenham,West Ham,Liverpool,1,0.8,0.7,1.1,1,0.8,0.9,0.7,0.7,0.9,0.7,0.8,0.8,34.3
Ben,Davies,DEF,LIV,4900000,0,0,0,0,0,0,2438,0,0,0,0,0,0,0,0,146,-1,0,0,1,0,0,0,0,0,0,0,0,0,3592,0,-1,0,0,0,60,0,0,0,Sheffield United,Chelsea,Fulham,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Davies,DEF,TOT,4600000,6,51,2.7,5.8695652173913E-07,1.10869565217391E-05,0,244401,1,16,0,0,0,0,0,11.1,2177,-4,0,51,4,0.5,0,2.3,1,0,4,0,2,0.9,128902,0,-1,0,0,1307,229,0,0,248,Burnley,Fulham,Crystal Palace,Arsenal,Aston Villa,4.9,2.7,3,2.9,2.1,2.6,2.4,0,2.5,2.2,3.4,2.7,2.7,40.4
Tom,Davies,MID,EVE,5200000,0,28,1.16666666666667,2.24358974358974E-07,5.38461538461538E-06,0,11093,1,12,0,0,0,0,0,5.4,60,-3,0,28,3,0.2,0,1.3,0,0,3,0,0,0.1,5334,0,-1,0,0,866,42,0,0,139,Southampton,West Brom,Chelsea,Burnley,Crystal Palace,1.3,0.6,0.6,0,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,18.7
Keinan,Davis,FWD,AVL,4300000,1,6,1,2.32558139534884E-07,1.3953488372093E-06,0,1622863,0,0,0,0,0,0,0,1.4,8530,-2,0,6,2,0,0,0.2,0,0,0,0,0,8.1,1157446,0,-1,0,0,57,10260,0,0,18,Leeds United F.C.,Sheffield United,Wolverhampton,Newcastle,Tottenham,1,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,8.1
Leif,Davis,DEF,LEE,3900000,0,2,0.08,2.05128205128205E-08,5.12820512820513E-07,0,128064,0,0,0,0,0,0,0,0.5,715,-1,0,2,1,0,0,0,0,0,0,0,0,1.1,90655,0,-1,0,0,31,472,0,0,5,Aston Villa,West Ham,Chelsea,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Craig,Dawson,DEF,WHU,4500000,1,53,2.12,4.71111111111111E-07,1.17777777777778E-05,0,42844,0,10,0,0,0,2,0,11.8,1851,0,0,53,0,0.8,0,3.4,2,0,5,0,0,1,114183,0,-1,0,1,990,2536,0,0,205,Man City,Leeds United F.C.,Man Utd,Arsenal,Wolverhampton,2.2,1.5,2,2,2,1.6,1.4,1.5,1.5,1.1,1.8,2,1.6,36.1
Kevin,De Bruyne,MID,MCI,11800000,10,109,5.2,4.40677966101695E-07,9.23728813559322E-06,0,5416836,1,13,0,0,0,3,0,9.2,6150,3,0,109,-3,0.2,1,2,15,0,10,0,11,13.3,4463388,0,-1,0,2,1657,90385,0,0,425,West Ham,Wolverhampton,Man Utd,Southampton,Fulham,12.1,11.2,5.7,0,5,5.9,4.7,0,4.5,6.1,5.5,5.8,5.4,225.3
David,de Gea,GLK,MUN,5300000,9,87,3.6,6.79245283018868E-07,1.64150943396226E-05,0,420846,0,29,0,54,0,0,0,16.4,8238,-2,0,87,2,0.7,0,3.5,4,0,9,0,0,4.7,402377,0,-1,0,1,2115,1544,0,0,389,Chelsea,Crystal Palace,Man City,West Ham,Brighton,0,4.7,4.2,0,3.5,3.8,3.3,3.6,4.3,4.5,3.4,3.9,4.5,41.5
Bobby,Decordova-Reid,FWD,FUL,5300000,2,66,2.8,5.28301886792453E-07,1.24528301886792E-05,0,203031,5,17,0,0,0,5,0,12.5,4295,-2,0,66,2,0.3,0,1.4,6,0,8,0,1,1.2,282520,0,-1,0,1,1582,3029,0,0,276,Crystal Palace,Tottenham,Liverpool,Man City,Leeds United F.C.,4.9,2.8,2,2.3,2.2,2.5,2.5,0,2,2.2,2.4,2.4,3,85.6
Liam,Delap,FWD,MCI,4300000,0,1,0.04,9.30232558139535E-09,2.32558139534884E-07,0,232191,0,4,0,0,0,0,0,0.2,3231,-2,0,1,2,0,0,0,0,0,0,0,0,1,274548,0,-1,0,0,39,2752,0,0,0,West Ham,Wolverhampton,Man Utd,Southampton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Fabian,Delph,MID,EVE,4800000,0,6,0.25,5.20833333333333E-08,1.25E-06,0,5163,0,5,0,0,0,0,0,1.2,32,-2,0,6,2,0,0,0,0,0,0,0,0,0,2533,0,-1,0,0,211,26,0,0,38,Southampton,West Brom,Chelsea,Burnley,Crystal Palace,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.6
Leander,Dendoncker,MID,WOL,4600000,2,50,2,4.34782608695652E-07,1.08695652173913E-05,0,187704,3,21,0,0,0,0,0,10.9,425,-4,0,50,4,0.4,0,2,0,0,8,0,2,0.5,68207,1,-1,0,0,1772,502,0,0,193,Newcastle,Man City,Aston Villa,Liverpool,West Ham,2.2,1,1.1,0,1.3,1.2,2.3,1.7,1.4,1.4,1,1.4,1,78.8
Alfie,Devine,MID,TOT,4400000,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,51,-1,0,0,1,0,0,0,0,0,0,0,0,0,572,0,-1,0,0,0,72,0,0,0,Burnley,Fulham,Crystal Palace,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheikh,Diaby,FWD,WBA,4500000,0,0,0,0,0,0,8511,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13730,0,-1,0,0,0,552,0,0,0,Brighton,Everton,Newcastle,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbaye,Diagne,FWD,WBA,6000000,4,22,0.88,1.46666666666667E-07,3.66666666666667E-06,0,22130,1,6,0,0,0,1,0,3.7,4077,0,0,22,0,0.4,0,2.6,0,0,2,0,2,0.7,78176,0,-1,0,0,554,1840,0,0,46,Brighton,Everton,Newcastle,Crystal Palace,Chelsea,0.8,0.5,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,25
Amad,Diallo,MID,MUN,5400000,0,0,0,0,0,0,1357,0,0,0,0,0,0,0,0,88,-1,0,0,1,0,0,0,0,0,0,0,0,0,1910,0,-1,0,0,0,75,0,0,0,Chelsea,Crystal Palace,Man City,West Ham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,0,15,0.6,1.33333333333333E-07,3.33333333333333E-06,0,4893,2,8,0,0,0,0,0,3.3,48,0,0,15,0,0,0,0,0,0,2,0,0,0,5407,0,-1,0,0,438,14,0,0,57,Everton,Sheffield United,Man City,Brighton,Burnley,0,0.6,0.3,0,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,12.3
Grady,Diangana,MID,WBA,5000000,1,34,1.36,2.72E-07,6.8E-06,0,77323,0,28,0,0,0,1,0,6.8,75,-5,0,34,5,0,0,0.2,0,0,1,0,0,0.2,45567,0,-1,0,0,1086,30,0,0,96,Brighton,Everton,Newcastle,Crystal Palace,Chelsea,1.4,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,39.2
,Dias,DEF,MCI,6100000,12,119,5,8.19672131147541E-07,1.95081967213115E-05,0,732599,3,11,0,0,0,1,0,19.5,6448,6,0,119,-6,0.7,0,4,12,0,14,0,1,23.2,2472986,1,-1,0,1,2139,85281,0,0,517,West Ham,Wolverhampton,Man Utd,Southampton,Fulham,14.3,12.9,6.3,0,6.1,5.8,6.5,0,5.5,5.9,5.1,6,4.8,74
Eric,Dier,DEF,TOT,4900000,0,59,2.8,5.71428571428571E-07,1.20408163265306E-05,0,603848,2,23,0,0,0,0,0,12,10572,-1,0,59,1,0.1,0,0.5,1,0,6,0,0,3.9,741854,0,-1,0,0,1890,1156,0,0,340,Burnley,Fulham,Crystal Palace,Arsenal,Aston Villa,5.2,2.9,3.2,3,2.2,2.8,2.5,0,2.7,2.4,3.6,2.8,2.8,59.6
Lucas,Digne,DEF,EVE,6200000,12,72,4,6.45161290322581E-07,1.16129032258065E-05,0,1808678,0,27,0,0,0,0,0,11.6,9665,2,-1,72,-2,0.7,0,4.3,9,0,4,0,8,10.1,1833088,0,-1,0,1,1601,7758,1,1,357,Southampton,West Brom,Chelsea,Burnley,Crystal Palace,9.1,4.3,3.4,0,4.2,5.1,3.6,5.7,4.1,5.4,3.9,5.1,5.6,81.8
Issa,Diop,DEF,WHU,4300000,1,19,0.76,1.76744186046512E-07,4.41860465116279E-06,0,100918,2,8,0,0,0,1,0,4.4,394,-2,0,19,2,0.7,0,3,1,0,1,0,0,0.5,22074,0,-1,0,1,567,1041,0,0,91,Man City,Leeds United F.C.,Man Utd,Arsenal,Wolverhampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,17.1
Moussa,Djenepo,MID,SOU,5400000,2,38,1.52,2.81481481481482E-07,7.03703703703704E-06,0,22614,4,20,0,0,0,1,0,7,90,-1,0,38,1,0.2,0,1.2,0,0,3,0,2,0.1,18120,0,-1,0,0,1030,189,0,0,109,Everton,Sheffield United,Man City,Brighton,Burnley,0,1.9,0.9,0,1.1,0.9,0.9,0,0.8,0.8,0.9,0.9,0.8,38.3
Matt,Doherty,DEF,TOT,5600000,7,39,1.625,2.90178571428571E-07,6.96428571428571E-06,0,1506198,1,10,0,0,0,0,0,7,1677,-4,0,39,4,0.3,0,1.5,3,0,4,0,1,4.1,217976,0,-1,0,1,961,345,0,1,163,Burnley,Fulham,Crystal Palace,Arsenal,Aston Villa,2.2,1.2,1.4,1.3,0.9,1.2,1.1,0,1.1,1,1.6,1.2,1.2,32.1
Abdoulaye,Doucoure,MID,EVE,5200000,6,71,2.8,5.38461538461538E-07,1.36538461538462E-05,0,257349,6,32,0,0,0,2,0,13.7,1337,-3,0,71,3,0.7,0,3.4,2,0,7,0,3,0.9,148922,0,-1,0,2,2131,506,0,0,375,Southampton,West Brom,Chelsea,Burnley,Crystal Palace,5,2.4,2.2,0,1.8,2.8,1.4,2.5,1.4,2.3,3,2,1.7,91.7
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,1008591,0,0,0,0,0,0,0,0,1322,-2,0,0,2,0,0,0,0,0,0,0,0,3.2,252878,0,-1,0,0,0,0,0,0,0,Aston Villa,West Ham,Chelsea,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,4900000,0,50,2.4,4.89795918367347E-07,1.02040816326531E-05,0,44215,5,25,0,0,0,0,0,10.2,270,-1,0,50,1,0.1,0,0.7,0,0,10,0,2,0.2,28991,0,-1,0,0,1830,101,0,1,232,Leeds United F.C.,Sheffield United,Wolverhampton,Newcastle,Tottenham,4.3,1.8,1.9,1.3,1.7,1.4,1.2,1.9,2.2,1.2,1.4,1.5,1.7,60.7
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,10739,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6997,0,-1,0,0,0,19,0,0,0,West Ham,Wolverhampton,Man Utd,Southampton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,4000000,0,0,0,0,0,0,7850,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7899,0,-1,0,0,0,84,0,0,0,Tottenham,Leicester,Arsenal,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4800000,3,3,0.12,2.5E-08,6.25E-07,0,25918,0,1,0,3,0,0,0,0.6,149,-2,0,3,2,0.1,0,0.6,0,0,0,0,0,0.2,9966,0,-1,0,0,90,552,0,0,13,Wolverhampton,West Brom,Aston Villa,Brighton,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.3
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,0,0,0,0,West Brom,Leicester,Southampton,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,0,5,0.2,4.54545454545455E-08,1.13636363636364E-06,0,2573,0,2,0,0,0,0,0,1.1,33,-1,0,5,1,0,0,0.2,0,0,0,0,0,0,1506,0,-1,0,0,174,29,0,0,21,Wolverhampton,West Brom,Aston Villa,Brighton,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
Lewis,Dunk,DEF,BHA,4900000,2,84,3.7,7.55102040816327E-07,1.71428571428571E-05,0,612202,4,30,0,0,0,3,0,17.1,10311,-1,0,84,1,1.1,0,5.4,10,0,7,0,0,5.7,464958,1,-1,0,2,2070,12020,0,1,422,West Brom,Leicester,Southampton,Newcastle,Man Utd,4.6,3.5,3.4,3.5,4.6,2.7,3.5,3.7,3.4,4.7,4.4,5,4.8,91.9
Jimmy,Dunne,DEF,BUR,3800000,0,8,0.32,8.42105263157895E-08,2.10526315789474E-06,0,784128,0,5,0,0,0,1,0,2.1,4200,-2,0,8,2,0,0,0,0,0,0,0,0,4.5,1008211,0,-1,0,0,180,6169,0,0,35,Tottenham,Leicester,Arsenal,Everton,Southampton,0.4,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.6
,Ederson,GLK,MCI,6100000,4,119,4.6,7.54098360655738E-07,1.95081967213115E-05,0,580128,2,16,0,41,0,0,0,19.5,13822,1,0,119,-1,0.7,0,4.4,3,0,15,0,1,10.1,892254,0,-1,0,1,2340,12294,0,0,488,West Ham,Wolverhampton,Man Utd,Southampton,Fulham,13,11.4,5.6,0,5.5,5.2,5.8,0,4.9,5.3,4.5,5.3,4.2,38.7
Kyle,Edwards,MID,WBA,4700000,0,5,0.2,4.25531914893617E-08,1.06382978723404E-06,0,2983,0,3,0,0,0,0,0,1.1,21,-3,0,5,3,0,0,0,0,0,0,0,0,0,1152,0,-1,0,0,114,8,0,0,15,Brighton,Everton,Newcastle,Crystal Palace,Chelsea,0.2,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.4
John,Egan,DEF,SHU,4700000,0,32,1.5,3.19148936170213E-07,6.80851063829787E-06,0,948489,6,37,0,0,0,0,0,6.8,1243,-3,0,32,3,0.1,0,0.4,3,0,1,0,1,1.7,39850,0,-1,0,0,1895,24,0,1,263,Liverpool,Aston Villa,Southampton,Leicester,Leeds United F.C.,0,0,0,0,0,0,1.1,1,0.8,1.2,0.8,0.8,0.9,47.2
Anwar,El Ghazi,MID,AVL,5300000,13,66,2.8695652173913,5.41427399507793E-07,1.24528301886792E-05,0,477387,1,8,0,0,0,6,0,12.5,1176,-7,0,66,7,0.5,0,2.7,9,0,4,0,0,0.9,519795,0,-1,0,1,805,7728,0,0,214,Leeds United F.C.,Sheffield United,Wolverhampton,Newcastle,Tottenham,5.7,2.4,2.5,1.8,2.3,1.9,1.6,2.5,2.9,1.6,2,2,2.3,106.1
Ahmed,El Mohamady,DEF,AVL,4300000,7,20,0.869565217391304,2.02224469160768E-07,4.65116279069767E-06,0,46770,2,3,0,0,0,0,0,4.7,339,-2,0,20,2,0.3,0,1.3,2,0,2,0,0,0.4,40935,0,-1,0,1,428,599,0,0,101,Leeds United F.C.,Sheffield United,Wolverhampton,Newcastle,Tottenham,0.8,0.6,0.4,0.4,0.4,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.4,23.2
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,20473,0,0,0,0,0,0,0,0,37,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12394,0,-1,0,0,0,0,0,0,0,Sheffield United,Chelsea,Fulham,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4200000,2,28,1.12,2.66666666666667E-07,6.66666666666667E-06,0,271925,2,14,0,0,0,0,0,6.7,1398,-3,0,28,3,0.3,0,1.2,0,0,3,0,0,1,280284,0,-1,0,0,1070,2902,0,0,168,Leicester,Burnley,Tottenham,West Ham,Liverpool,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,22.7
,Emerson,DEF,CHE,4700000,0,7,0.28,5.95744680851064E-08,1.48936170212766E-06,0,18791,0,0,0,0,0,0,0,1.5,91,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,9600,0,-1,0,0,88,41,0,0,24,Man Utd,Liverpool,Everton,Leeds United F.C.,West Brom,0.2,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,19050,0,0,0,0,0,0,0,0,47,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11853,0,-1,0,0,0,39,0,0,0,Leeds United F.C.,Sheffield United,Wolverhampton,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,1,71,3.2,5.81818181818182E-07,1.29090909090909E-05,0,78873,7,24,0,0,0,0,0,12.9,6143,0,0,71,0,0.5,0,2.8,7,0,8,0,1,1.2,146055,1,-1,0,0,1933,3043,0,0,388,Arsenal,Burnley,Brighton,Sheffield United,Man City,0,0,0,0,4.1,3.9,3.3,3.2,2.8,2.7,3.9,2.9,2.8,48.6
Eberechi,Eze,MID,CRY,5800000,6,84,3.4,5.86206896551724E-07,1.44827586206897E-05,0,207802,2,37,0,0,0,3,0,14.5,3820,-2,0,84,2,0.6,0,3.2,10,0,4,0,4,1.1,234689,0,-1,0,2,1839,1282,0,0,322,Fulham,Man Utd,Tottenham,West Brom,Everton,5.7,2.3,3.6,0,3.3,3.3,2.5,2.5,2.5,3.8,2.6,2.8,2.2,105
Lukasz,Fabianski,GLK,WHU,5000000,0,99,4.1,8.2E-07,1.98E-05,0,457487,2,29,0,68,0,0,0,19.8,9574,0,0,99,0,0.7,0,3.6,9,0,8,0,0,3.2,524867,0,-1,1,1,2160,457,0,0,449,Man City,Leeds United F.C.,Man Utd,Arsenal,Wolverhampton,0,4.2,5.1,5.1,5.1,4.3,4,4.3,4.3,3.3,4.8,5.1,4.5,49.8
,Fabinho,MID,LIV,5400000,0,41,1.64,3.03703703703704E-07,7.59259259259259E-06,0,180634,5,22,0,0,0,0,0,7.6,370,-1,0,41,1,0,0,0.2,2,0,6,0,1,0.8,105322,0,-1,0,0,1562,156,0,0,270,Sheffield United,Chelsea,Fulham,Wolverhampton,Arsenal,2.3,0.9,0.8,0,0.9,0.8,0.9,1,0.8,1,1.1,1.2,0.9,39.7
,Fabio Silva,FWD,WOL,5200000,2,36,1.7,3.26923076923077E-07,6.92307692307692E-06,0,259801,2,21,0,0,0,2,0,6.9,2355,-3,0,36,3,0.2,0,1,2,0,0,0,0,1,228821,0,-1,0,0,777,1263,0,0,93,Newcastle,Man City,Aston Villa,Liverpool,West Ham,2,0.8,1.3,0,1,1,1.6,1.1,1.1,1.2,0.9,1.1,1.1,58
,Fabri,GLK,FUL,3900000,0,0,0,0,0,0,100583,0,0,0,0,0,0,0,0,1295,-1,0,0,1,0,0,0,0,0,0,0,0,2.2,134391,0,-1,0,0,0,4638,0,0,0,Crystal Palace,Tottenham,Liverpool,Man City,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,35288,0,0,0,0,0,0,0,0.3,22,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4675,0,-1,0,0,2,0,0,0,8,Man City,Leeds United F.C.,Man Utd,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3800000,0,0,0,0,0,0,132066,0,0,0,0,0,0,0,0,1160,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,59980,0,-1,0,0,0,1155,0,0,0,Fulham,Man Utd,Tottenham,West Brom,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11600000,6,196,7.3,6.29310344827586E-07,1.68965517241379E-05,0,2141803,5,27,0,0,0,15,0,16.9,51418,11,0,196,-11,0.7,1,8.5,30,0,10,0,12,59.8,5396124,0,-1,0,8,2285,14166,0,0,689,Chelsea,Crystal Palace,Man City,West Ham,Brighton,17.4,7,8.5,0,8.9,8.5,9.4,9.4,7.4,8.5,7.3,9.1,8.7,307.7
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,8274,0,0,0,0,0,0,0,0,30,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3097,0,-1,0,0,0,0,0,0,0,Burnley,Fulham,Crystal Palace,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4700000,0,34,2.1,4.46808510638298E-07,7.23404255319149E-06,0,172015,2,26,0,0,0,0,0,7.2,287,-3,0,34,3,0,0,0,4,0,3,0,0,0.5,96530,1,-1,0,0,1381,15,0,0,252,Wolverhampton,West Brom,Aston Villa,Brighton,Tottenham,0,0,1.9,1.7,1.6,1.5,2,2,2,1.8,2.5,1.8,1.8,40
,Fernandinho,DEF,MCI,5400000,1,38,1.52,2.81481481481482E-07,7.03703703703704E-06,0,112279,2,4,0,0,0,0,0,7,575,-1,0,38,1,0.3,0,1.6,5,0,4,0,0,0.7,62385,0,-1,0,1,698,462,0,0,168,West Ham,Wolverhampton,Man Utd,Southampton,Fulham,2.9,2.1,1,0,1,0.9,1.1,0,0.8,0.9,0.8,1,0.8,25.9
Will,Ferry,MID,SOU,4500000,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,-1,0,0,0,10,0,0,0,Everton,Sheffield United,Man City,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Field,MID,WBA,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,2455,0,2,0,0,0,0,0,0.6,3,-2,0,3,2,0,0,0,0,0,0,0,0,0,928,0,-1,0,0,61,0,0,0,16,Brighton,Everton,Newcastle,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,2
